location_id,geography,location_name,year,indicator,indicator_type,units,estimate,ci_lb,ci_ub
25349,State,Plateau,2013,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),42,33,50
25350,State,Rivers,2000,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),56,46,65
25350,State,Rivers,2001,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),57,48,64
25350,State,Rivers,2002,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),56,49,63
25350,State,Rivers,2003,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),56,50,63
25350,State,Rivers,2004,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),56,50,62
25350,State,Rivers,2005,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),56,50,62
25350,State,Rivers,2006,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),56,50,61
25350,State,Rivers,2007,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),55,49,61
25350,State,Rivers,2008,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),55,49,60
25350,State,Rivers,2009,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),54,48,60
25350,State,Rivers,2010,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),53,46,60
25350,State,Rivers,2011,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),52,44,60
25350,State,Rivers,2012,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),51,41,60
25350,State,Rivers,2013,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),50,38,61
25351,State,Sokoto,2000,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25351,State,Sokoto,2001,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25351,State,Sokoto,2002,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25351,State,Sokoto,2003,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,2,4
25351,State,Sokoto,2004,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,2,4
25351,State,Sokoto,2005,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,2,5
25351,State,Sokoto,2006,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,2,5
25351,State,Sokoto,2007,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,2,5
25351,State,Sokoto,2008,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),4,2,6
25351,State,Sokoto,2009,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),4,2,7
25351,State,Sokoto,2010,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),4,2,7
25351,State,Sokoto,2011,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),5,3,8
25351,State,Sokoto,2012,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),5,2,10
25351,State,Sokoto,2013,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),6,2,11
25352,State,Taraba,2000,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,15,28
25352,State,Taraba,2001,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,16,27
25352,State,Taraba,2002,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,26
25352,State,Taraba,2003,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,25
25352,State,Taraba,2004,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,25
25352,State,Taraba,2005,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,25
25352,State,Taraba,2006,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,25
25352,State,Taraba,2007,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,24
25352,State,Taraba,2008,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,25
25352,State,Taraba,2009,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,25
25352,State,Taraba,2010,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,25
25352,State,Taraba,2011,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,17,27
25352,State,Taraba,2012,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),21,16,28
25352,State,Taraba,2013,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),22,15,30
25353,State,Yobe,2000,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,4,12
25353,State,Yobe,2001,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,4,12
25353,State,Yobe,2002,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,4,11
25353,State,Yobe,2003,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,4,10
25353,State,Yobe,2004,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,4,10
25353,State,Yobe,2005,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,5,10
25353,State,Yobe,2006,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,5,10
25353,State,Yobe,2007,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,5,10
25353,State,Yobe,2008,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,5,11
25353,State,Yobe,2009,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),7,5,12
25353,State,Yobe,2010,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),8,5,13
25353,State,Yobe,2011,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),8,5,14
25353,State,Yobe,2012,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),9,5,15
25353,State,Yobe,2013,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),9,5,18
25354,State,Zamfara,2000,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25354,State,Zamfara,2001,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25354,State,Zamfara,2002,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25354,State,Zamfara,2003,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25354,State,Zamfara,2004,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),2,1,4
25354,State,Zamfara,2005,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,1,5
25354,State,Zamfara,2006,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,1,5
25354,State,Zamfara,2007,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,2,6
25354,State,Zamfara,2008,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),3,2,6
25354,State,Zamfara,2009,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),4,2,7
25354,State,Zamfara,2010,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),4,2,8
25354,State,Zamfara,2011,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),4,2,9
25354,State,Zamfara,2012,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),5,2,10
25354,State,Zamfara,2013,In-facility delivery rate (IFD) (%),Other maternal and child health interventions,Percent (%),5,2,12
214,National,Nigeria,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,0
214,National,Nigeria,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
214,National,Nigeria,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,1
214,National,Nigeria,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,2
214,National,Nigeria,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,1,4
214,National,Nigeria,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,2,6
214,National,Nigeria,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,3,7
214,National,Nigeria,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),5,3,8
214,National,Nigeria,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),7,4,10
214,National,Nigeria,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),9,6,13
214,National,Nigeria,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),13,9,18
214,National,Nigeria,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),16,11,22
214,National,Nigeria,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),19,13,25
214,National,Nigeria,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),21,15,27
25318,State,Abia,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25318,State,Abia,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,3
25318,State,Abia,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,3
25318,State,Abia,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,4
25318,State,Abia,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,8
25318,State,Abia,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,14
25318,State,Abia,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,19
25318,State,Abia,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,18
25318,State,Abia,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,0,17
25318,State,Abia,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,1,21
25318,State,Abia,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),6,1,26
25318,State,Abia,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),8,1,37
25318,State,Abia,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),14,2,60
25318,State,Abia,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),22,2,78
25319,State,Adamawa,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25319,State,Adamawa,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25319,State,Adamawa,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,3
25319,State,Adamawa,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,6
25319,State,Adamawa,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,11
25319,State,Adamawa,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,16
25319,State,Adamawa,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,25
25319,State,Adamawa,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,30
25319,State,Adamawa,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,0,39
25319,State,Adamawa,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),7,1,54
25319,State,Adamawa,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),12,1,73
25319,State,Adamawa,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),18,1,84
25319,State,Adamawa,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),17,1,85
25319,State,Adamawa,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),15,1,85
25320,State,Akwa Ibom,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25320,State,Akwa Ibom,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25320,State,Akwa Ibom,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25320,State,Akwa Ibom,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25320,State,Akwa Ibom,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,4
25320,State,Akwa Ibom,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,14
25320,State,Akwa Ibom,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,0,24
25320,State,Akwa Ibom,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),8,2,27
25320,State,Akwa Ibom,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),12,4,33
25320,State,Akwa Ibom,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),19,6,44
25320,State,Akwa Ibom,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),25,8,52
25320,State,Akwa Ibom,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),25,7,57
25320,State,Akwa Ibom,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),19,5,54
25320,State,Akwa Ibom,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),13,3,46
25321,State,Anambra,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25321,State,Anambra,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,4
25321,State,Anambra,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,5
25321,State,Anambra,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,7
25321,State,Anambra,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,13
25321,State,Anambra,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,27
25321,State,Anambra,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,0,37
25321,State,Anambra,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),5,0,39
25321,State,Anambra,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),8,1,41
25321,State,Anambra,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),12,2,50
25321,State,Anambra,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),15,2,59
25321,State,Anambra,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),16,2,67
25321,State,Anambra,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),17,2,68
25321,State,Anambra,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),17,2,75
25322,State,Bauchi,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25322,State,Bauchi,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25322,State,Bauchi,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,4
25322,State,Bauchi,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,5
25322,State,Bauchi,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,9
25322,State,Bauchi,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,15
25322,State,Bauchi,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,21
25322,State,Bauchi,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,25
25322,State,Bauchi,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,0,34
25322,State,Bauchi,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),6,0,52
25322,State,Bauchi,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),10,1,69
25322,State,Bauchi,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),12,1,75
25322,State,Bauchi,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),13,1,82
25322,State,Bauchi,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),11,0,83
25323,State,Bayelsa,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25323,State,Bayelsa,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25323,State,Bayelsa,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25323,State,Bayelsa,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25323,State,Bayelsa,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25323,State,Bayelsa,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,7
25323,State,Bayelsa,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,9
25323,State,Bayelsa,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,1,8
25323,State,Bayelsa,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,1,8
25323,State,Bayelsa,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,1,8
25323,State,Bayelsa,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,1,10
25323,State,Bayelsa,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),5,1,16
25323,State,Bayelsa,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),10,2,33
25323,State,Bayelsa,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),20,5,59
25324,State,Benue,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25324,State,Benue,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25324,State,Benue,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25324,State,Benue,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25324,State,Benue,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,4
25324,State,Benue,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,6
25324,State,Benue,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,4
25324,State,Benue,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,2
25324,State,Benue,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,3
25324,State,Benue,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,4
25324,State,Benue,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,1,5
25324,State,Benue,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,1,11
25324,State,Benue,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),10,3,32
25324,State,Benue,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),25,7,62
25325,State,Borno,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25325,State,Borno,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25325,State,Borno,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25325,State,Borno,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,4
25325,State,Borno,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,8
25325,State,Borno,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,18
25325,State,Borno,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,20
25325,State,Borno,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,20
25325,State,Borno,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,0,26
25325,State,Borno,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,0,39
25325,State,Borno,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),7,0,54
25325,State,Borno,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),8,1,71
25325,State,Borno,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),9,0,73
25325,State,Borno,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),9,0,78
25326,State,Cross River,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,0
25326,State,Cross River,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25326,State,Cross River,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25326,State,Cross River,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,3
25326,State,Cross River,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,0,15
25326,State,Cross River,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),7,1,38
25326,State,Cross River,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),11,2,47
25326,State,Cross River,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),16,7,36
25326,State,Cross River,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),18,8,33
25326,State,Cross River,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),19,10,36
25326,State,Cross River,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),24,12,41
25326,State,Cross River,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),30,13,52
25326,State,Cross River,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),33,13,60
25326,State,Cross River,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),31,12,59
25327,State,Delta,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25327,State,Delta,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25327,State,Delta,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25327,State,Delta,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25327,State,Delta,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25327,State,Delta,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,8
25327,State,Delta,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,12
25327,State,Delta,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,1,12
25327,State,Delta,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,1,11
25327,State,Delta,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,1,12
25327,State,Delta,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),5,2,13
25327,State,Delta,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),7,2,22
25327,State,Delta,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),9,2,30
25327,State,Delta,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),10,2,34
25328,State,Ebonyi,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,2
25328,State,Ebonyi,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,5
25328,State,Ebonyi,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,8
25328,State,Ebonyi,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,11
25328,State,Ebonyi,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,20
25328,State,Ebonyi,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,31
25328,State,Ebonyi,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),3,0,34
25328,State,Ebonyi,2007,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),4,0,27
25328,State,Ebonyi,2008,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),5,1,24
25328,State,Ebonyi,2009,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),6,1,27
25328,State,Ebonyi,2010,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),8,1,38
25328,State,Ebonyi,2011,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),10,1,47
25328,State,Ebonyi,2012,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),15,2,61
25328,State,Ebonyi,2013,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),26,3,76
25329,State,Edo,2000,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25329,State,Edo,2001,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25329,State,Edo,2002,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25329,State,Edo,2003,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,1
25329,State,Edo,2004,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),0,0,3
25329,State,Edo,2005,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),1,0,9
25329,State,Edo,2006,Insecticide-treated net (ITN) use by children under 5 (%),Malaria interventions,Percent (%),2,0,14
